기준일자,표준코드,단축코드,한글 종목명,한글 종목약명,영문 종목명,상장일,시장구분,증권구분,소속부,주식종류,액면가,상장주식수
20220501,KR7083420000,A083420,그린케미칼보통주,그린케미칼,GREEN CHEMICAL,20051020,KOSPI,주권,\N,보통주,500,24000000
20220501,KR7186230009,A186230,그린플러스,그린플러스,"GREEN PLUS Co., Ltd",20190807,KOSDAQ,주권,벤처기업부,보통주,500,10820188
20220501,KR7014530000,A014530,극동유화보통주,극동유화,KukdongOil&Chem.,19910131,KOSPI,주권,\N,보통주,500,34869420
20220501,KR7083450007,A083450,글로벌스탠다드테크놀로지,GST,"Global Standard Technology Co., Ltd.",20060201,KOSDAQ,주권,우량기업부,보통주,500,9317745
20220501,KYG3931T1076,A900070,글로벌에스엠테크리미티드,글로벌에스엠,Global SM Tech Limited,20091223,KOSDAQ,외국주권,외국기업(소속부없음),보통주,0.5,53743968
20220501,KR7204620009,A204620,글로벌텍스프리,글로벌텍스프리,"Global Tax Free Co., Ltd.",20141119,KOSDAQ,주권,중견기업부,보통주,500,51719642
20220501,KR7019660000,A019660,글로본,글로본,"GLOBON CO., LTD.",19920604,KOSDAQ,주권,중견기업부,보통주,500,34182433
20220501,KR7014281000,A014285,금강공업1우선주,금강공업우,KUMKANG KIND(1P),19890731,KOSPI,주권,\N,구형우선주,1000,589875
20220501,KR7014280002,A014280,금강공업보통주,금강공업,KUMKANG KIND,19880910,KOSPI,주권,\N,보통주,1000,29329357
20220501,KR7053260006,A053260,금강철강,금강철강,"KEUM KANG STEEL CO., LTD",20020104,KOSDAQ,주권,우량기업부,보통주,500,18720000
20220501,KR7008870008,A008870,금비보통주,금비,Kumbi,19900608,KOSPI,주권,\N,보통주,5000,1000000
20220501,KR7001570001,A001570,금양보통주,금양,Kumyang,19761217,KOSPI,주권,\N,보통주,500,49710590
20220501,KR7002991008,A002995,금호건설1우선주,금호건설우,KUMHOE&C(1P),19881006,KOSPI,주권,\N,구형우선주,5000,292266
20220501,KR7002990000,A002990,금호건설보통주,금호건설,KUMHOE&C,19760626,KOSPI,주권,\N,보통주,5000,36633924
20220501,KR7011781002,A011785,금호석유화학1우선주,금호석유우,KumhoPetrochemical(1P),19881020,KOSPI,주권,\N,구형우선주,5000,3023486
20220501,KR7011780004,A011780,금호석유화학보통주,금호석유,KumhoPetrochemical,19880122,KOSPI,주권,\N,보통주,5000,30295844
20220501,KR7214330003,A214330,금호에이치티보통주,금호에이치티,"Kumho HT, Inc.",20151111,KOSPI,주권,\N,보통주,500,198979870
20220501,KR7001210004,A001210,금호전기보통주,금호전기,KumhoElectric,19731115,KOSPI,주권,\N,보통주,500,20861019
20220501,KR7073240004,A073240,금호타이어보통주,금호타이어,"KUMHOTIRECO.,INC",20050217,KOSPI,주권,\N,보통주,5000,287260287
20220501,KR7036190007,A036190,금화피에스시,금화피에스시,"GEUMHWA PSC CO.,LTD.",20001226,KOSDAQ,주권,우량기업부,보통주,500,6000000
20220501,KR7049080005,A049080,기가레인,기가레인,"GIGALANE Co., Ltd.",20131219,KOSDAQ,주권,중견기업부,보통주,500,79243240
20220501,KR7035460005,A035460,기산텔레콤,기산텔레콤,"Kisan Telecom CO.,Ltd",19991118,KOSDAQ,주권,벤처기업부,보통주,500,14577340
20220501,KR7092440007,A092440,기신정기 보통주,기신정기,KISHIN CORPORATION,20071030,KOSPI,주권,\N,보통주,500,29200000
20220501,KR7000270009,A000270,기아보통주,기아,KIA CORPORATION,19730721,KOSPI,주권,\N,보통주,5000,405363347
20220501,KR7013700000,A013700,까뮤이앤씨보통주,까뮤이앤씨,CAMUS ENGINEERING & CONSTRUCTION Inc.,19891130,KOSPI,주권,\N,보통주,500,45152280
20220501,KR7308100007,A308100,까스텔바작,까스텔바작,"Castelbajac Co., Ltd.",20190610,KOSDAQ,주권,우량기업부,보통주,500,6596700
20220501,KR7004541009,A004545,깨끗한나라1우선주,깨끗한나라우,KleanNara(1P),19881121,KOSPI,주권,\N,구형우선주,1000,366160
20220501,KR7004540001,A004540,깨끗한나라보통주,깨끗한나라,KleanNara,19750625,KOSPI,주권,\N,보통주,1000,37240693
20220501,KR7187790001,A187790,나노,나노,"NANO. Co., Ltd.",20140508,KOSDAQ,주권,벤처기업부,보통주,500,27067695
20220501,KR7286750005,A286750,나노브릭,나노브릭,"NANOBRICK Co., Ltd.",20190819,KOSDAQ,주권,기술성장기업부,보통주,500,20464549
20220501,KR7121600001,A121600,나노신소재,나노신소재,"Advanced Nano Products Co.,Ltd",20110209,KOSDAQ,주권,벤처기업부,보통주,500,10848333
20220501,KR7247660004,A247660,나노씨엠에스,나노씨엠에스,"NANOCMS CO.,LTD",20210309,KOSDAQ,주권,기술성장기업부,보통주,500,4288920
20220501,KR7039860002,A039860,나노엔텍,나노엔텍,"NanoenTek,Inc.",20000816,KOSDAQ,주권,중견기업부,보통주,500,26807627
20220501,KR7091970004,A091970,나노캠텍,나노캠텍,Nano Chem Tech Inc.,20070130,KOSDAQ,주권,관리종목(소속부없음),보통주,500,28080425
20220501,KR7244880001,A244880,나눔테크,나눔테크,NANOOM,20160601,KONEX,주권,일반기업부,보통주,500,5020000
20220501,KR7288490006,A288490,나라소프트,나라소프트,NARASOFT,20181123,KONEX,주권,일반기업부,보통주,100,38147000
20220501,KR7051490001,A051490,나라엠앤디,나라엠앤디,"NARA MOLD & DIE CO., LTD.",20010612,KOSDAQ,주권,중견기업부,보통주,500,14200000
20220501,KR7137080008,A137080,나래나노텍,나래나노텍,NARAE NANOTECH CORPORATION,20220208,KOSDAQ,주권,중견기업부,보통주,500,11059422
20220501,KR7190510008,A190510,나무가,나무가,"Namuga Co.,Ltd",20151112,KOSDAQ,주권,중견기업부,보통주,500,13988180
20220501,KR7242040004,A242040,나무기술,나무기술,"NAMU TECH CO.,LTD.",20160907,KOSDAQ,주권,기술성장기업부,보통주,100,34241700
20220501,KR7089600001,A089600,나스미디어,나스미디어,"Nasmedia Co., Ltd.",20130717,KOSDAQ,주권,우량기업부,보통주,500,10539962
20220501,KR7293580007,A293580,나우아이비캐피탈,나우IB,NAU IB Capital,20181004,KOSDAQ,주권,벤처기업부,보통주,5000,9577000
20220501,KR7257990002,A257990,나우코스,나우코스,NOWCOS,20201230,KONEX,주권,일반기업부,보통주,500,3912595
20220501,KR7138610001,A138610,나이벡,나이벡,"NIBEC CO., LTD.",20110713,KOSDAQ,주권,기술성장기업부,보통주,500,9902979
20220501,KR7130580004,A130580,나이스디앤비,나이스디앤비,"NICE D&B CO., LTD.",20111222,KOSDAQ,주권,우량기업부,보통주,500,15400000
20220501,KR7036800001,A036800,나이스정보통신,나이스정보통신,NICE INFORMATION&TELECOMMUNICATION INC.,20000503,KOSDAQ,주권,우량기업부,보통주,500,10000000
20220501,KR7030190003,A030190,나이스평가정보,NICE평가정보,"NICE Information Service Co., Ltd.",20000516,KOSDAQ,주권,우량기업부,보통주,500,60714820
20220501,KR7267320000,A267320,나인테크,나인테크,"Naintech. CO.,LTD.",20170622,KOSDAQ,주권,우량기업부,보통주,100,39396554
20220501,KR7001260009,A001260,남광토건보통주,남광토건,NamkwangEngineering&Construction,19761228,KOSPI,주권,\N,보통주,5000,9829014
20220501,KR7008351009,A008355,남선알미늄1우선주,남선알미우,NamsunAluminium(1P),19891223,KOSPI,주권,\N,구형우선주,500,307890
20220501,KR7008350001,A008350,남선알미늄보통주,남선알미늄,NamsunAluminium,19780522,KOSPI,주권,\N,보통주,500,110179090
20220501,KR7004270005,A004270,남성보통주,남성,Namsung,19891114,KOSPI,주권,\N,보통주,500,36212160
20220501,KR7003921004,A003925,남양유업1우선주,남양유업우,NamyangDairyProducts(1P),19880620,KOSPI,주권,\N,구형우선주,5000,166662
20220501,KR7003920006,A003920,남양유업보통주,남양유업,NamyangDairyProducts,19780624,KOSPI,주권,\N,보통주,5000,720000
20220501,KR7025860008,A025860,남해화학보통주,남해화학,NamhaeChemical,19951110,KOSPI,주권,\N,보통주,1000,49678843
20220501,KR7111710000,A111710,남화산업,남화산업,"Namhwa Industrial Co.,Ltd",20181129,KOSDAQ,주권,중견기업부,보통주,200,20588000
20220501,KR7091590000,A091590,남화토건,남화토건,"Nam Hwa Construction Company, Limited",20120131,KOSDAQ,주권,우량기업부,보통주,500,11740000
20220501,KR7168330009,A168330,내츄럴엔도텍,내츄럴엔도텍,"Naturalendo Tech Co., Ltd",20131031,KOSDAQ,주권,중견기업부,보통주,500,31754900
20220501,KR7094860004,A094860,네오리진,네오리진,NEORIGIN,20070416,KOSDAQ,주권,벤처기업부,보통주,100,99808613
20220501,KR7253590004,A253590,네오셈,네오셈,Neosem Inc.,20180404,KOSDAQ,주권,벤처기업부,보통주,100,37693205
20220501,KR7212560007,A212560,네오오토,네오오토,"NEOOTO Co., Ltd.",20151118,KOSDAQ,주권,우량기업부,보통주,500,7874963
20220501,KR7095660007,A095660,네오위즈,네오위즈,NEOWIZ,20070702,KOSDAQ,주권,우량기업부,보통주,500,22033719
20220501,KR7042420000,A042420,네오위즈홀딩스,네오위즈홀딩스,NEOWIZ HOLDINDS Corporation,20000627,KOSDAQ,주권,우량기업부,보통주,500,8856866
20220501,KR8840140006,A950220,네오이뮨텍,네오이뮨텍,"NeoImmuneTech, Inc.",20210316,KOSDAQ,주식예탁증권,외국기업(소속부없음),보통주,0,98741510
20220501,KR7311390009,A311390,네오크레마,네오크레마,"Neo Cremar Co., Ltd.",20190822,KOSDAQ,주권,벤처기업부,보통주,500,8000595
20220501,KR7085910008,A085910,네오티스,네오티스,"NEO TECHNICAL SYSTEM CO., LTD",20071001,KOSDAQ,주권,중견기업부,보통주,500,13828718
20220501,KR7092730001,A092730,네오팜,네오팜,"Neopharm CO., LTD.",20070130,KOSDAQ,주권,우량기업부,보통주,500,8207361
20220501,KR7290660000,A290660,네오펙트,네오펙트,"NEOFECT Co.,Ltd",20181128,KOSDAQ,주권,기술성장기업부,보통주,500,19240617
20220501,KR7306620006,A306620,네온테크,네온테크,"Neontech Co., Ltd.",20181031,KOSDAQ,주권,벤처기업부,보통주,100,40748953
20220501,KR7153460001,A153460,네이블커뮤니케이션즈,네이블,"Nable Communications, Inc.",20120719,KOSDAQ,주권,벤처기업부,보통주,500,6530014
20220501,KR7007390008,A007390,네이처셀,네이처셀,"NATURECELL CO.,LTD.",19921130,KOSDAQ,주권,중견기업부,보통주,500,62637156
20220501,KR7033640004,A033640,네패스,네패스,NEPES Corporation,19991214,KOSDAQ,주권,중견기업부,보통주,500,23059202
20220501,KR7330860008,A330860,네패스아크,네패스아크,Nepes Ark Corporation,20201117,KOSDAQ,주권,중견기업부,보통주,500,12184045
20220501,KR7005721006,A005725,넥센1우선주,넥센우,NEXEN(1P),19890923,KOSPI,주권,\N,구형우선주,500,3600600
20220501,KR7005720008,A005720,넥센보통주,넥센,NEXEN,19871219,KOSPI,주권,\N,보통주,500,53543977
20220501,KR7002351005,A002355,넥센타이어1우선주(신형),넥센타이어1우B,NEXENTIRE(1PB),19990608,KOSPI,주권,\N,신형우선주,500,6500000
20220501,KR7002350007,A002350,넥센타이어보통주,넥센타이어,NEXENTIRE,19760519,KOSPI,주권,\N,보통주,500,97667877
20220501,KR7089140008,A089140,넥스턴바이오사이언스,넥스턴바이오,NEXTURNBIOSCIENCE,20061101,KOSDAQ,주권,벤처기업부,보통주,500,33220864
20220501,KR7137940003,A137940,넥스트아이,넥스트아이,"NextEye Co., Ltd.",20110614,KOSDAQ,주권,중견기업부,보통주,100,78320992
20220501,KR7160550000,A160550,넥스트엔터테인먼트월드,NEW,"Next Entertainment World Co., Ltd.",20141223,KOSDAQ,주권,중견기업부,보통주,500,27906106
20220501,KR7348210006,A348210,넥스틴,넥스틴,NEXTIN Inc.,20201008,KOSDAQ,주권,기술성장기업부,보통주,500,9682380
20220501,KR7225570001,A225570,넥슨게임즈,넥슨게임즈,NEXON Games,20150925,KOSDAQ,주권,중견기업부,보통주,500,65729469
20220501,KR7217270008,A217270,넵튠,넵튠,Neptune Company,20150618,KOSDAQ,주권,중견기업부,보통주,500,32995124
20220501,KR7251270005,A251270,넷마블보통주,넷마블,Netmarble Corporation,20170512,KOSPI,주권,\N,보통주,100,85953502
20220501,KR7317860005,A317860,노드메이슨,노드메이슨,Nordmason,20191206,KONEX,주권,일반기업부,보통주,500,4429715
20220501,KR7104620000,A104620,노랑풍선,노랑풍선,"Yellow Balloon Tour Co., Ltd.",20190130,KOSDAQ,주권,관리종목(소속부없음),보통주,500,15454630
20220501,KR7090351008,A090355,노루페인트 1우선주,노루페인트우,NOROO PAINT(1P),20060703,KOSPI,주권,\N,구형우선주,500,463126
20220501,KR7090350000,A090350,노루페인트 보통주,노루페인트,NOROO PAINT,20060703,KOSPI,주권,\N,보통주,500,20000000
20220501,KR7000321000,A000325,노루홀딩스1우선주,노루홀딩스우,NorooHoldings(1P),19890121,KOSPI,주권,\N,구형우선주,500,185250
20220501,KR7000320002,A000320,노루홀딩스보통주,노루홀딩스,NorooHoldings,19730810,KOSPI,주권,\N,보통주,500,13291151
20220501,KR7194700001,A194700,노바렉스,노바렉스,"NOVAREX Co., Ltd.",20181114,KOSDAQ,주권,우량기업부,보통주,500,9003740
20220501,KR7285490009,A285490,노바텍,노바텍,NOVATECH,20181102,KOSDAQ,주권,벤처기업부,보통주,500,10575831
20220501,KR7229500004,A229500,노브메타파마,노브메타파마,NOVMETAPHARMA,20151028,KONEX,주권,일반기업부,보통주,500,9725145
20220501,KR7106520000,A106520,노블엠앤비,노블엠앤비,Noble M&B,20120713,KOSDAQ,주권,중견기업부,보통주,1000,23999867
20220501,KR7376930004,A376930,노을,노을,"Noul Co., Ltd.",20220303,KOSDAQ,주권,기술성장기업부,보통주,500,11453530
20220501,KR7278650007,A278650,노터스,노터스,"KNOTUS Co.,Ltd.",20191127,KOSDAQ,주권,벤처기업부,보통주,100,7788653
20220501,KR7006280002,A006280,녹십자보통주,녹십자,Green Cross Corporation,19890801,KOSPI,주권,\N,보통주,5000,11686538
20220501,KR7142280007,A142280,녹십자엠에스,녹십자엠에스,Green Cross Medical Science Corporation,20141217,KOSDAQ,주권,중견기업부,보통주,500,21117283
20220501,KR7234690006,A234690,녹십자웰빙,녹십자웰빙,GREEN CROSS WellBeing Corporation,20191014,KOSDAQ,주권,우량기업부,보통주,500,17752276
20220501,KR7005252002,A005257,녹십자홀딩스2우선주(신형),녹십자홀딩스2우,Green Cross Holdings Corporation(2PB),19970319,KOSPI,주권,\N,신형우선주,500,845990
20220501,KR7005250006,A005250,녹십자홀딩스보통주,녹십자홀딩스,Green Cross Holdings Corporation,19780828,KOSPI,주권,\N,보통주,500,47028210
20220501,KR7065560005,A065560,녹원씨엔아이,녹원씨엔아이,"Nokwon Commercials & Industries, Inc.",20030701,KOSDAQ,주권,관리종목(소속부없음),보통주,500,22760625
20220501,KR7004370003,A004370,농심보통주,농심,Nongshim,19760630,KOSPI,주권,\N,보통주,5000,6082642
20220501,KR7072710007,A072710,농심홀딩스보통주,농심홀딩스,NongshimHoldings,20030730,KOSPI,주권,\N,보통주,5000,4637790
20220501,KR7154030001,A154030,농업회사법인 아시아종묘,아시아종묘,"ASIA SEED Co.,Ltd.",20180212,KOSDAQ,주권,기술성장기업부,보통주,500,10619969
20220501,KR7054050000,A054050,농업회사법인농우바이오,농우바이오,"NONG WOO BIO CO.,LTD.",20020402,KOSDAQ,주권,우량기업부,보통주,500,16030561
20220501,KR7069140002,A069140,누리플랜,누리플랜,"Nuriplan Co., Ltd",20101026,KOSDAQ,주권,벤처기업부,보통주,500,7102743
20220501,KR7040160004,A040160,누리플렉스,누리플렉스,NuriFlex,20000829,KOSDAQ,주권,중견기업부,보통주,500,12055535
20220501,KR7332290006,A332290,누보,누보,NOUSBO,20191011,KOSDAQ,주권,벤처기업부,보통주,100,31686323
20220501,KR7126870005,A126870,뉴로스,뉴로스,"NEUROS Co., Ltd.",20120215,KOSDAQ,주권,관리종목(소속부없음),보통주,500,35639395
20220501,KR7060260007,A060260,뉴보텍,뉴보텍,"NUVOTEC Co., Ltd",20020205,KOSDAQ,주권,벤처기업부,보통주,500,35313785
20220501,KR7012340006,A012340,뉴인텍,뉴인텍,"NUIN TEK CO., LTD",19970212,KOSDAQ,주권,벤처기업부,보통주,500,30044502
20220501,KR7214870008,A214870,뉴지랩파마,뉴지랩파마,NewGLAB Pharma,20151013,KOSDAQ,주권,중견기업부,보통주,500,31326035
20220501,KR7270870009,A270870,뉴트리,뉴트리,"Newtree Co., Ltd.",20181213,KOSDAQ,주권,우량기업부,보통주,500,9200224
20220501,KR7144960002,A144960,뉴파워프라즈마,뉴파워프라즈마,"New Power Plasma Co.,Ltd",20161130,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,100,43692624
20220501,KR7085670008,A085670,뉴프렉스,뉴프렉스,"NEWFLEX TECHNOLOGY Co., LTD.",20060117,KOSDAQ,주권,중견기업부,보통주,500,24209753
20220501,KR7119860005,A119860,다나와,다나와,"DANAWA Co., Ltd",20110124,KOSDAQ,주권,우량기업부,보통주,500,13074822
20220501,KR7064260003,A064260,다날,다날,"DANAL CO., LTD.",20040723,KOSDAQ,주권,우량기업부,보통주,500,68949040
20220501,KR7093640001,A093640,다믈멀티미디어,다믈멀티미디어,"Tamul Multimedia, Co., Ltd.",20071019,KOSDAQ,주권,벤처기업부,보통주,500,18248289
20220501,KR7340360007,A340360,다보링크,다보링크,DAVOLINK,20191219,KOSDAQ,주권,벤처기업부,보통주,100,42765160
20220501,KR7039560008,A039560,다산네트웍스,다산네트웍스,"DASAN Networks, Inc.",20000622,KOSDAQ,주권,벤처기업부,보통주,500,36380838
20220501,KR7058730003,A058730,다스코보통주,다스코,Development Advance Solution,20040802,KOSPI,주권,\N,보통주,500,16876561
20220501,KR7298870007,A298870,다올인베스트먼트,다올인베스트먼트,Daol Investment,20211216,KOSDAQ,주권,중견기업부,보통주,500,100000000
20220501,KR7030210009,A030210,다올투자증권보통주,다올투자증권,Daol Investment & Securities,19961119,KOSPI,주권,\N,보통주,5000,60314092
20220501,KR7023590003,A023590,다우기술보통주,다우기술,DaouTechnology,19970827,KOSPI,주권,\N,보통주,500,44866617
20220501,KR7032190001,A032190,다우데이타,다우데이타,DAOU DATA CORP.,19991221,KOSDAQ,주권,우량기업부,보통주,500,38300000
20220501,KR7323350009,A323350,다원넥스뷰,다원넥스뷰,DAWON NEXVIEW,20190521,KONEX,주권,일반기업부,보통주,500,917500
20220501,KR7068240001,A068240,다원시스,다원시스,"DAWONSYS Co., LTD",20100914,KOSDAQ,주권,우량기업부,보통주,500,31630519
20220501,KR7145210001,A145210,다이나믹디자인보통주,다이나믹디자인,Dynamic Design,20150319,KOSPI,주권,\N,보통주,500,158289246
20220501,KR7271850000,A271850,다이오진,다이오진,DIOGENE,20170619,KONEX,주권,일반기업부,보통주,100,3123000
20220501,KR7019680008,A019680,대교보통주,대교,DAEKYO,20040203,KOSPI,주권,\N,보통주,500,84702850
20220501,KR7019681006,A019685,대교우선주(신형),대교우B,DAEKYO(1PB),20040203,KOSPI,주권,\N,신형우선주,500,19426990
20220501,KR7006370001,A006370,대구백화점보통주,대구백화점,DaeguDepartmentStore,19881010,KOSPI,주권,\N,보통주,5000,10821611
20220501,KR700806K010,A00806K,대덕1우선주,대덕1우,"DAEDUCK Co.,LTD(1P)",20181219,KOSPI,주권,\N,종류주권,500,1212357
